Mass,dTeffdM,dTeffdM_lb,dTeffdM_ub
0.07,12.214802640554554,9.97377177658668,14.805633409123732
0.07100000000000001,12.17386196712746,9.955873144461066,14.720000897093033
0.07200000000000001,12.11885882745057,9.943302087199786,14.64273715266777
0.07300000000000001,12.073478653997533,9.927573655637623,14.558695856574872
0.07400000000000001,12.028897210224025,9.907210709312753,14.477076301476142
0.07500000000000001,11.977777992113767,9.88584433584538,14.387967356432643
0.07600000000000001,11.927960743716572,9.860145329119872,14.307506389899615
0.07700000000000001,11.873910816221157,9.843116497669802,14.216444892743048
0.07800000000000001,11.82031058529916,9.822518905939592,14.123323207070838
0.07900000000000001,11.758714144541367,9.798204406992687,14.032904576559277
0.08000000000000002,11.703700560869034,9.772771139681769,13.942444650288795
0.08100000000000002,11.648805519279028,9.745722081048681,13.84565181773456
0.08200000000000002,11.59452278297601,9.719460051845868,13.747431587909777
0.08229766542876583,11.574380338545762,9.717299566888599,13.724115572220285
0.083,11.535216330923705,9.696059698100438,13.654828042076238
0.084,11.472731868972724,9.672581339039166,13.555417676568847
0.085,11.415305575519382,9.647499223414307,13.461735576723797
0.08600000000000001,11.346472217206573,9.618392168084021,13.355237960063494
0.08700000000000001,11.283967639872172,9.581757052564509,13.2661499779419
0.08800000000000001,11.221492949842801,9.55148446545499,13.162671601871327
0.08811479731439766,11.214937539628112,9.545241122941196,13.157702416362405
0.08900000000000001,11.156871561807304,9.51601402428938,13.065092764693237
0.08980164496364623,11.103880900406276,9.487598949417432,12.985696288905928
0.09000000000000001,11.090224471143245,9.478656229131596,12.964755626338704
0.09100000000000001,11.02129146104932,9.437223914435824,12.861394288329318
0.09138426165976109,10.996702792425952,9.422712693364,12.81949892900283
0.09200000000000001,10.953946695713961,9.39399484587628,12.762790982835856
0.09291457976248862,10.894513299168583,9.355549044259758,12.658811376676741
0.09300000000000001,10.890231428688992,9.35347162223297,12.652595098543477
0.09400000000000001,10.818113851185963,9.310746706511825,12.549678930670112
0.09500000000000001,10.744776461805916,9.264307036277273,12.442588168382915
0.09600000000000002,10.671488396360486,9.221383708006417,12.334463740049802
0.09700000000000002,10.593472725333164,9.172013368924395,12.220525760727437
0.09800000000000002,10.517945472119436,9.127252907163127,12.115125458046425
0.09900000000000002,10.44001427845346,9.07674852348325,11.997267141140995
0.1,10.365131636390828,9.029286799197259,11.885129392984087
0.101,10.290845931762606,8.976887637350004,11.771996329481777
0.10200000000000001,10.2102105144721,8.920322682160336,11.66242924289179
0.10300000000000001,10.1373413284848,8.865077870003221,11.548996937576746
0.10400000000000001,10.048545406781999,8.806017309711772,11.426682079231009
0.10500000000000001,9.967552592462742,8.756437444236132,11.304136283378764
0.10600000000000001,9.879918736014028,8.692255464324703,11.187595218304564
0.10700000000000001,9.794242895973179,8.626944488935637,11.063728155250503
0.10800000000000001,9.706022683871756,8.564790027686758,10.949631774320334
0.10900000000000001,9.615421364495873,8.500598411688578,10.827723132857056
0.11000000000000001,9.521309095016091,8.433773618822366,10.716212267563458
0.11007472155582318,9.515383703966023,8.430154886580905,10.700210131555263
0.11100000000000002,9.432438000591993,8.366299678173688,10.59614821863741
0.11200000000000002,9.340256964628345,8.287924099789839,10.471530173386341
0.11300000000000002,9.247962663366305,8.219259393279476,10.348410834626801
0.11400000000000002,9.150184425296041,8.144700321720979,10.219959695106322
0.11500000000000002,9.053463129007143,8.066857228350624,10.098729369274704
0.11600000000000002,8.960111965747357,7.988193865154773,9.979563064095997
0.11700000000000002,8.862251858394094,7.9157442600653,9.854175884325137
0.11800000000000002,8.760514685444791,7.840403803007629,9.731315401368862
0.11900000000000002,8.660185551131898,7.763759724363748,9.606342411853523
0.12000000000000002,8.557599634140779,7.689883280359252,9.48949975014619
0.12100000000000002,8.457166056413417,7.6032235936433175,9.36714235854134
0.12200000000000003,8.358036229267023,7.522691991051271,9.248489776125052
0.12290698460103891,8.262560903223271,7.442760635949801,9.142362456790234
0.12300000000000003,8.254140514275813,7.433003155701135,9.130146695582471
0.12400000000000003,8.150813976659483,7.348744979786198,9.010413679133197
0.12500000000000003,8.049010986497308,7.26145768961736,8.885667155726924
0.1251806565391655,8.027031195108394,7.249333796771662,8.864111577295912
0.12600000000000003,7.947556311990473,7.175929106718303,8.761961021322534
0.12700000000000003,7.841520512673875,7.086504536640626,8.637705848365865
0.12800000000000003,7.731393648562189,6.995830889999009,8.510201410662567
0.129,7.624434821265506,6.899171546939363,8.395992713537034
0.13,7.520081706578796,6.804135802903257,8.278438089049965
0.131,7.412199990088576,6.704827610464566,8.1598356775438
0.132,7.310080709056608,6.609822522611467,8.041274393774554
0.133,7.2022604766689735,6.509923984028475,7.919649508015893
0.134,7.0951888924904285,6.413402550027492,7.806803016825805
0.135,6.9898773300656885,6.312758000250889,7.691860113214746
0.136,6.88471625519744,6.213165314587577,7.579927172464847
0.137,6.7765323650861795,6.105191450466624,7.467236396186333
0.138,6.672125455530602,6.006535518084814,7.355512673226414
0.139,6.565655862276446,5.9012153850810085,7.242588042793738
0.14,6.459670710022851,5.797152992650542,7.132881222675569
0.14100000000000001,6.3554537882909585,5.6945672002488505,7.02479428894804
0.14200000000000002,6.250754816603851,5.594723172221635,6.911131212791396
0.14300000000000002,6.14476056301935,5.491873632902724,6.803844695191782
0.14400000000000002,6.042635876803088,5.383660650052162,6.694958474643771
0.14500000000000002,5.9352189221275315,5.280436612537348,6.584940344608354
0.14505466870481754,5.928026951770518,5.270553935308493,6.580872528384318
0.14600000000000002,5.827168197806473,5.1722381461058,6.481125165622467
0.14700000000000002,5.728650256408512,5.069488874912484,6.375790540354499
0.14800000000000002,5.624789165898782,4.959904400973344,6.272744209240332
0.14900000000000002,5.522853927728928,4.8567066172193245,6.1702655083449685
0.15000000000000002,5.422173669518986,4.756194781814436,6.069463776306648
0.15100000000000002,5.323988118037335,4.650795511004105,5.971019020600666
0.15200000000000002,5.222248801847571,4.547137247444681,5.871398615260248
0.15300000000000002,5.123232325172443,4.437554870735221,5.77024088936827
0.15400000000000003,5.026399207120525,4.334555410275742,5.672995871953646
0.15500000000000003,4.922623041484393,4.2369144072020175,5.576895828041117
0.15600000000000003,4.826284043017205,4.131645407513018,5.4793757783613035
0.15700000000000003,4.728884095884827,4.032350099427575,5.377274089150672
0.15731213362868723,4.699883211160044,3.9974057865604835,5.350218043659425
0.15800000000000003,4.634014940097046,3.926554156677711,5.282707151877093
0.15900000000000003,4.539845398532554,3.8270132073803635,5.1864323694961625
0.16000000000000003,4.447749144086883,3.7280456960643447,5.090777319907294
0.16100000000000003,4.353949456794899,3.6244057690345812,5.000172769970969
0.16103665083914465,4.352704831380179,3.6216970485495565,4.996782699880249
0.16200000000000003,4.260265756149544,3.5269644875635504,4.911764405708544
0.16300000000000003,4.168613946159478,3.4290407916769094,4.820395671571985
0.16400000000000003,4.0793242300097585,3.3331293689758463,4.7337486903517725
0.16500000000000004,3.986585195542066,3.2390365340146774,4.64615472379055
0.16600000000000004,3.8996505392804353,3.1470990029032815,4.558760737417261
0.16700000000000004,3.813304981843857,3.0594331125266985,4.4720629097441025
0.16800000000000004,3.7269677832063977,2.969646125956805,4.383986573298474
0.16900000000000004,3.6391030553130324,2.877867407836635,4.2970721340781015
0.17000000000000004,3.5525519217566974,2.7927877484546624,4.210322776359395
0.17100000000000004,3.469528716452855,2.706967152615007,4.12939102331175
0.17200000000000004,3.388152405435275,2.6224879191255557,4.0459885882815
0.17300000000000004,3.3028030761615237,2.539820801313099,3.964504397254781
0.17400000000000004,3.2219531306032385,2.4587951534614056,3.8831189285543686
0.17500000000000004,3.1443287986160375,2.377506610237977,3.7984666887006187
0.17600000000000005,3.0688229152525945,2.301659241841812,3.7176895856152283
0.17609128923313835,3.059204506270668,2.2948955967574953,3.71103828928383
0.17700000000000005,2.990230270419922,2.230114219989189,3.6418632613698367
0.17734875983495368,2.9644914058300467,2.2033277163106733,3.615170998998002
0.17800000000000005,2.9144012151044656,2.156473381204061,3.5626550968070108
0.17900000000000005,2.8404722238559383,2.082596909705489,3.491963982294592
